imdb_id,title,type,rated,Year,runtime,genre,actors,language,country,imdb_rating,imdb_votes
tt0475293,High School Musical,movie,TV-G,2006,98 min,"Comedy, Drama, Family, Music, Musical, Romance","Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel","English, Spanish",USA,5.4,"77,328"
tt0810900,High School Musical 2,movie,TV-G,2007,104 min,"Comedy, Drama, Family, Music, Musical, Romance","Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel",English,USA,5.0,"52,782"
tt0962726,High School Musical 3,movie,G,2008,112 min,"Comedy, Drama, Family, Music, Musical, Romance","Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel",English,USA,4.8,"55,628"
tt1114677,Hannah Montana: The Movie,movie,G,2009,102 min,"Comedy, Drama, Family, Music, Romance","Miley Cyrus, Billy Ray Cyrus, Emily Osment, Jason Earles",English,USA,4.4,"38,414"
tt1013542,The Cheetah Girls: One World,movie,TV-G,2008,90 min,"Comedy, Drama, Family, Musical","Adrienne Houghton, Sabrina Bryan, Kiely Williams, Roshan Seth",English,USA,4.7,"3,779"
tt1604171,Prom,movie,PG,2011,104 min,"Comedy, Drama, Family, Romance","Aimee Teegarden, Thomas McDonell, DeVaughn Nixon, Danielle Campbell",English,USA,5.4,"14,569"
tt1835977,Geek Charming,movie,TV-G,2011,94 min,"Comedy, Drama, Family, Romance","Sarah Hyland, Matt Prokop, Sasha Pieterse, Jordan Nichols",English,USA,6.4,"10,723"
tt0098966,Three Men and a Little Lady,movie,PG,1990,104 min,"Comedy, Drama, Family, Romance","Tom Selleck, Steve Guttenberg, Ted Danson, Nancy Travis",English,USA,5.4,"21,881"
tt0805559,Jump In!,movie,TV-G,2007,85 min,"Comedy, Drama, Family, Romance, Sport","Corbin Bleu, Keke Palmer, David Reivers, Shanica Knowles",English,USA,5.3,"6,574"
tt0192618,Smart House,movie,TV-G,1999,82 min,"Comedy, Drama, Family, Sci-Fi","Kevin Kilner, Ryan Merriman, Katey Sagal, Jessica Steen",English,USA,6.3,"5,998"
tt0942378,Johnny Kapahala: Back on Board,movie,Not Rated,2007,90 min,"Comedy, Drama, Family, Sport","Brandon Baker, Jake T. Austin, Cary-Hiroyuki Tagawa, Robyn Lively",English,USA,5.5,"1,922"
tt0110006,Heavyweights,movie,PG,1995,100 min,"Comedy, Drama, Family, Sport","David Goldman, Joseph Wayne Miller, Cody Burger, Allen Covert",English,USA,6.6,"24,212"
tt0447987,Go Figure,movie,TV-G,2005,88 min,"Comedy, Drama, Family, Sport","Jordan Danger, Whitney Sloan, Cristine Rose, Ryan Malgarini",English,USA,5.7,"3,121"
tt0396652,Ice Princess,movie,G,2005,98 min,"Comedy, Drama, Family, Sport","Michelle Trachtenberg, Joan Cusack, Amy Stewart, Steve Ross",English,"USA, Canada",6.0,"23,891"
tt1845866,Teen Spirit,movie,TV-PG,2011,82 min,"Comedy, Drama, Fantasy","Cassandra Scerbo, Carissa Capobianco, Gabriela Lopez, Katrina Rose Tandy",English,USA,5.5,"6,775"
tt0116669,Jack,movie,PG-13,1996,113 min,"Comedy, Drama, Fantasy","Robin Williams, Diane Lane, Brian Kerwin, Jennifer Lopez","English, Spanish",USA,5.8,"54,474"
tt4858674,Stargirl,movie,PG,2020,107 min,"Comedy, Drama, Romance","Grace VanderWaal, Graham Verchere, Giancarlo Esposito, Maximiliano HernÃ¡ndez",English,USA,6.2,"2,130"
tt0147800,10 Things I Hate About You,movie,PG-13,1999,97 min,"Comedy, Drama, Romance","Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik","English, French",USA,7.3,"283,945"
tt1661326,Shake It Up,series,TV-G,2010,30 min,"Comedy, Family","Bella Thorne, Zendaya, Davis Cleveland, Roshon Fegan",English,USA,4.8,"10,911"
tt2273734,Crash & Bernstein,series,N/A,2012,30 min,"Comedy, Family","Cole Jensen, Tim Lagasse, Landry Bender, Oana Gregory",English,USA,4.8,599
tt0426371,The Suite Life of Zack & Cody,series,TV-G,2005,30 min,"Comedy, Family","Cole Sprouse, Dylan Sprouse, Brenda Song, Ashley Tisdale",English,USA,6.5,"30,964"
tt4651824,The Muppets.,series,TV-PG,2015,21 min,"Comedy, Family","Dave Goelz, Eric Jacobson, Bill Barretta, Peter Linz",English,USA,7.4,"5,614"
tt0155110,Richie Rich's Christmas Wish,movie,G,1998,84 min,"Comedy, Family","David Gallagher, Eugene Levy, Keene Curtis, Jake Richardson",English,USA,4.1,"1,960"
tt0069291,Snowball Express,movie,G,1973,93 min,"Comedy, Family","Dean Jones, Nancy Olson, Harry Morgan, Keenan Wynn",English,USA,6.5,"1,355"
tt0061135,The Ugly Dachshund,movie,Not Rated,1966,93 min,"Comedy, Family","Dean Jones, Suzanne Pleshette, Charles Ruggles, Kelly Thordsen","English, Japanese",USA,6.7,"3,244"
tt1865769,Jessie,series,TV-G,2011,30 min,"Comedy, Family","Debby Ryan, Peyton List, Cameron Boyce, Karan Brar",English,USA,5.9,"11,715"
tt0256466,The Ultimate Christmas Present,movie,TV-G,2000,85 min,"Comedy, Family","Hallee Hirsh, Spencer Breslin, Hallie Todd, Brenda Song",English,"Canada, USA",5.9,"1,478"
tt1222818,Hatching Pete,movie,TV-G,2009,90 min,"Comedy, Family","Jason Dolley, Mitchel Musso, Tiffany Thornton, Josie Loren",English,USA,5.4,"2,324"
tt4488724,Stuck in the Middle,series,TV-G,2016,30 min,"Comedy, Family","Jenna Ortega, Isaak Presley, Ariana Greenblatt, Kayla Maisonet",English,USA,5.9,"1,291"
tt0976238,Old Dogs,movie,PG,2009,88 min,"Comedy, Family","John Travolta, Robin Williams, Kelly Preston, Conner Rayburn","English, Ukrainian",USA,5.4,"35,534"
tt0155753,I'll Be Home for Christmas,movie,PG,1998,86 min,"Comedy, Family","Jonathan Taylor Thomas, Jessica Biel, Adam LaVorgna, Gary Cole",English,"USA, Canada",5.5,"8,812"
tt0282223,'Twas the Night,movie,TV-G,2001,84 min,"Comedy, Family","Josh Zuckerman, Brenda Grate, Bryan Cranston, Jefferson Mappin",English,USA,5.5,719
tt0450455,Life Is Ruff,movie,TV-G,2005,84 min,"Comedy, Family","Kyle Massey, Kay Panabaker, Mitchel Musso, Carter Jenkins",English,USA,4.9,"1,205"
tt0107413,Life with Mikey,movie,PG,1993,91 min,"Comedy, Family","Michael J. Fox, Christina Vidal, Nathan Lane, Cyndi Lauper",English,USA,5.6,"5,221"
tt4800624,Bizaardvark,series,TV-G,2016,30 min,"Comedy, Family","Olivia Rodrigo, Madison Hu, DeVore Ledridge, Ethan Wacker",English,USA,3.5,"1,565"
tt5195114,Andi Mack,series,TV-G,2017,25 min,"Comedy, Family","Peyton Elizabeth Lee, Joshua Rush, Sofia Wylie, Asher Angel",English,USA,7.3,"1,723"
tt6311972,Raven's Home,series,TV-G,2017,22 min,"Comedy, Family","Raven-SymonÃ©, Issac Ryan Brown, Jason Maybaum, Navia Ziraili Robinson",English,USA,7.4,"2,046"
tt0327698,The Even Stevens Movie,movie,TV-G,2003,93 min,"Comedy, Family","Shia LaBeouf, Christy Carlson Romano, Donna Pescow, Tom Virtue",English,USA,6.2,"6,241"
tt0206511,Even Stevens,series,TV-G,2000,30 min,"Comedy, Family","Shia LaBeouf, Christy Carlson Romano, Nick Spano, Tom Virtue",English,USA,7.6,"13,163"
tt0349205,Cheaper by the Dozen,movie,PG,2003,98 min,"Comedy, Family","Steve Martin, Bonnie Hunt, Piper Perabo, Tom Welling",English,USA,5.9,"90,580"
tt0120645,Meet the Deedles,movie,PG,1998,93 min,"Comedy, Family","Steve Van Wormer, Paul Walker, A.J. Langer, John Ashton",English,USA,4.1,"2,567"
tt9695266,Diary of a Future President,series,TV-PG,2020,30 min,"Comedy, Family","Tess Romero, Selenis Leyva, Charlie Bushnell, Michael Weaver",English,USA,5.5,333
tt0119432,Jungle 2 Jungle,movie,PG,1997,105 min,"Comedy, Family","Tim Allen, Martin Short, JoBeth Williams, Lolita Davidovich",English,"USA, France",5.2,"22,111"
tt0277514,Out of the Box,series,TV-Y,1998,24 min,"Comedy, Family","Tony James, Vivian Bayubay, Celine Ordioni",English,USA,7.5,814
tt0080062,Unidentified Flying Oddball,movie,G,1979,93 min,"Comedy, Family, Adventure, Fantasy, Sci-Fi","Dennis Dugan, Jim Dale, Ron Moody, Kenneth More",English,USA,5.3,917
tt0271271,Zenon: The Zequel,movie,TV-G,2001,100 min,"Comedy, Family, Adventure, Sci-Fi","Kirsten Storms, Shadia Simmons, Lauren Maltby, Susan Brady",English,"USA, New Zealand",5.9,"3,318"
tt0034873,How to Fish,movie,N/A,1942,7 min,"Comedy, Family, Animation",George Johnson,English,USA,7.0,367
tt0058056,Emil and the Detectives,movie,PG,1964,99 min,"Comedy, Family, Drama, Crime","Walter Slezak, Bryan Russell, Roger Mobley, Heinz Schubert",English,USA,6.2,390
tt5097410,Noelle,movie,G,2019,100 min,"Comedy, Family, Fantasy","Anna Kendrick, Shirley MacLaine, Bill Hader, Kingsley Ben-Adir",English,USA,6.2,"9,752"
tt0076054,Freaky Friday,movie,G,1977,95 min,"Comedy, Family, Fantasy","Barbara Harris, Jodie Foster, John Astin, Patsy Kelly",English,USA,6.3,"11,109"
tt0107120,Hocus Pocus,movie,PG,1993,96 min,"Comedy, Family, Fantasy","Bette Midler, Sarah Jessica Parker, Kathy Najimy, Omri Katz","English, French",USA,6.9,"89,713"
tt0219854,The Kid,movie,PG,2000,104 min,"Comedy, Family, Fantasy","Bruce Willis, Spencer Breslin, Emily Mortimer, Lily Tomlin",English,USA,6.1,"39,194"
tt0200208,The Thirteenth Year,movie,TV-G,1999,95 min,"Comedy, Family, Fantasy","Chez Starbuck, Justin Jon Ross, Courtnee Draper, Brent Briscoe",English,USA,6.0,"4,525"
tt0075200,The Shaggy D.A.,movie,G,1976,91 min,"Comedy, Family, Fantasy","Dean Jones, Tim Conway, Suzanne Pleshette, Keenan Wynn",English,USA,5.9,"2,468"
tt0080788,The Ghosts of Buxley Hall,movie,N/A,1980,120 min,"Comedy, Family, Fantasy","Dick O'Neill, Victor French, Louise Latham, Rad Daly",English,USA,6.6,97
tt0240462,Dr. Dolittle 2,movie,PG,2001,87 min,"Comedy, Family, Fantasy","Eddie Murphy, Kristen Wilson, Raven-SymonÃ©, Kyla Pratt",English,USA,4.7,"40,531"
tt0118998,Doctor Dolittle,movie,PG-13,1998,85 min,"Comedy, Family, Fantasy","Eddie Murphy, Ossie Davis, Oliver Platt, Peter Boyle",English,USA,5.4,"89,150"
tt0414078,Halloweentown High,movie,TV-G,2004,82 min,"Comedy, Family, Fantasy","Kimberly J. Brown, Debbie Reynolds, Judith Hoag, Joey Zimmerman",English,USA,6.2,"5,443"
tt0062737,Blackbeard's Ghost,movie,APPROVED,1968,106 min,"Comedy, Family, Fantasy","Peter Ustinov, Dean Jones, Suzanne Pleshette, Elsa Lanchester",English,USA,6.9,"4,913"
tt5653444,The Swap,movie,TV-G,2016,100 min,"Comedy, Family, Fantasy","Peyton List, Jacob Bertrand, Claire Rankin, Darrin Rose",English,USA,6.1,"1,522"
tt0300865,That's So Raven,series,TV-G,2003,30 min,"Comedy, Family, Fantasy","Raven-SymonÃ©, Orlando Brown, Kyle Massey, Anneliese van der Pol",English,USA,6.5,"16,953"
tt0816520,Return to Halloweentown,movie,TV-PG,2006,88 min,"Comedy, Family, Fantasy","Sara Paxton, Judith Hoag, Lucas Grabeel, Joey Zimmerman",English,USA,5.6,"5,338"
tt0304669,The Santa Clause 2,movie,G,2002,104 min,"Comedy, Family, Fantasy","Tim Allen, Elizabeth Mitchell, David Krumholtz, Eric Lloyd",English,"USA, Canada",5.6,"47,866"
tt3544734,Zapped,movie,TV-G,2014,102 min,"Comedy, Family, Fantasy","Zendaya, Chanelle Peloso, Spencer Boldman, Emilia McCarthy",English,"Canada, USA",5.1,"3,750"
tt0329783,You Wish!,movie,TV-G,2003,84 min,"Comedy, Family, Fantasy, Drama","A.J. Trauth, Spencer Breslin, Lalaine, Tim Reid",English,"New Zealand, USA",6.1,"1,608"
tt0313634,The Scream Team,movie,TV-PG,2002,100 min,"Comedy, Family, Fantasy, Horror","Mark Rendall, Kat Dennings, Robert Bockstael, Eric Idle",English,USA,6.7,774
tt0250593,Mom's Got a Date with a Vampire,movie,TV-PG,2000,85 min,"Comedy, Family, Fantasy, Horror","Matt O'Leary, Laura Vandervoort, Myles Jeffrey, Caroline Rhea",English,"Canada, USA",5.9,"3,300"
tt0338094,The Haunted Mansion,movie,PG,2003,88 min,"Comedy, Family, Fantasy, Horror, Mystery","Eddie Murphy, Terence Stamp, Nathaniel Parker, Marsha Thomason",English,USA,5.0,"40,276"
tt0322330,Freaky Friday,movie,PG,2003,97 min,"Comedy, Family, Fantasy, Music, Romance","Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould","English, Mandarin",USA,6.1,"120,172"
tt3440298,Descendants,movie,TV-G,2015,112 min,"Comedy, Family, Fantasy, Musical","Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson",English,USA,6.4,"14,470"
tt0058331,Mary Poppins,movie,G,1965,139 min,"Comedy, Family, Fantasy, Musical","Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns",English,USA,7.8,"151,417"
tt0116756,Kazaam,movie,PG,1996,93 min,"Comedy, Family, Fantasy, Musical","Shaquille O'Neal, Francis Capra, Ally Walker, James Acheson",English,USA,3.0,"22,405"
tt0054649,Babes in Toyland,movie,APPROVED,1961,106 min,"Comedy, Family, Fantasy, Musical, Romance","Ray Bolger, Tommy Sands, Annette Funicello, Ed Wynn",English,USA,6.3,"3,228"
tt0153992,You Lucky Dog,movie,TV-G,1998,89 min,"Comedy, Family, Fantasy, Mystery","Kirk Cameron, Chelsea Noble, John de Lancie, Christine Healy",English,USA,4.7,526
tt0960731,Bedtime Stories,movie,PG,2008,99 min,"Comedy, Family, Fantasy, Romance","Adam Sandler, Keri Russell, Guy Pearce, Russell Brand",English,USA,6.0,"85,524"
tt1068284,Snowglobe,movie,TV-PG,2007,86 min,"Comedy, Family, Fantasy, Romance","Christina Milian, Erin Karpluk, Hilda Doherty, Jason Schombing",English,USA,6.0,"2,043"
tt0071607,Herbie Rides Again,movie,G,1974,88 min,"Comedy, Family, Fantasy, Romance","Helen Hayes, Ken Berry, Stefanie Powers, John McIntire",English,USA,5.7,"7,035"
tt0211174,"Up, Up, and Away!",movie,TV-G,2000,90 min,"Comedy, Family, Fantasy, Sci-Fi","Robert Townsend, Michael J. Pagan, Alex Datcher, Sherman Hemsley",English,"Canada, USA",5.6,"1,736"
tt0107985,Rookie of the Year,movie,PG,1993,103 min,"Comedy, Family, Fantasy, Sport","Thomas Ian Nicholas, Gary Busey, Albert Hall, Amy Morton",English,USA,6.0,"23,711"
tt0410696,Stuck in the Suburbs,movie,TV-G,2004,76 min,"Comedy, Family, Music","Danielle Panabaker, Brenda Song, Amanda Shaw, CiCi Hedgpeth",English,USA,5.6,"3,395"
tt5189554,Soy Luna,series,N/A,2016,45 min,"Comedy, Family, Music","Karol Sevilla, Ruggero Pasquarelli, Valentina Zenere, Michael Ronda","Spanish, German","Argentina, Mexico",6.8,833
tt1044418,Jonas,series,N/A,2009,25 min,"Comedy, Family, Music","Kevin Jonas, Chelsea Kane, Nicole Gale Anderson, Joe Jonas",English,USA,4.6,"5,555"
tt0493093,Hannah Montana,series,TV-G,2006,23 min,"Comedy, Family, Music","Miley Cyrus, Emily Osment, Jason Earles, Billy Ray Cyrus",English,USA,5.0,"35,066"
tt1830491,Austin & Ally,series,TV-G,2011,30 min,"Comedy, Family, Music","Ross Lynch, Laura Marano, Raini Rodriguez, Calum Worthy",English,USA,5.9,"8,666"
tt2490352,The Mistle-Tones,movie,TV-PG,2012,90 min,"Comedy, Family, Music","Tia Mowry-Hardrict, Jonathan Patrick Moore, Andy Gala, Megan Kathleen Duffy",English,USA,6.7,"1,843"
tt0055740,Almost Angels,movie,Not Rated,1962,93 min,"Comedy, Family, Music","Vincent Winter, Sean Scully, Peter Weck, Hans Holt",English,USA,7.1,309
tt0108147,Sister Act 2: Back in the Habit,movie,PG,1993,107 min,"Comedy, Family, Music","Whoopi Goldberg, Kathy Najimy, Barnard Hughes, Mary Wickes",English,USA,5.6,"47,046"
tt0276033,The Country Bears,movie,G,2002,88 min,"Comedy, Family, Music, Musical","Haley Joel Osment, Diedrich Bader, Candy Ford, James Gammon",English,USA,4.1,"4,769"
tt1055366,Camp Rock,movie,TV-G,2008,94 min,"Comedy, Family, Music, Musical, Romance","Demi Lovato, Joe Jonas, Meaghan Martin, Maria Canals-Barrera","English, Portuguese",USA,5.2,"28,782"
tt1252380,Camp Rock 2: The Final Jam,movie,TV-G,2010,97 min,"Comedy, Family, Music, Musical, Romance","Demi Lovato, Joe Jonas, Nick Jonas, Kevin Jonas",English,USA,5.2,"15,387"
tt0361467,Confessions of a Teenage Drama Queen,movie,PG,2004,89 min,"Comedy, Family, Music, Romance","Lindsay Lohan, Adam Garcia, Glenne Headly, Alison Pill",English,"Germany, USA",4.6,"26,686"
tt1579247,StarStruck,movie,TV-G,2010,90 min,"Comedy, Family, Music, Romance","Sterling Knight, Danielle Campbell, Maggie Castle, Brandon Mychal Smith",English,USA,6.1,"12,305"
tt0098740,America's Funniest Home Videos,series,TV-PG,1989,30 min,"Comedy, Family, Reality-TV","Jess Harnell, Tom Bergeron, Bob Saget, Ernie Anderson",English,USA,6.2,"4,652"
tt11199558,Pixar in Real Life,series,TV-G,2019,N/A,"Comedy, Family, Reality-TV",Zihan Zhao,English,USA,6.7,193
tt0489007,Cow Belles,movie,TV-G,2006,90 min,"Comedy, Family, Romance","Aly Michalka, AJ Michalka, Jack Coleman, Sheila McCarthy",English,USA,5.2,"5,625"
tt0368933,The Princess Diaries 2: Royal Engagement,movie,G,2004,113 min,"Comedy, Family, Romance","Anne Hathaway, Julie Andrews, Hector Elizondo, John Rhys-Davies","English, Greek, French, Spanish",USA,5.8,"70,904"
tt1252374,Sonny with a Chance,series,TV-G,2009,23 min,"Comedy, Family, Romance","Demi Lovato, Tiffany Thornton, Sterling Knight, Brandon Mychal Smith",English,USA,6.1,"10,074"
tt0055277,The Parent Trap,movie,PASSED,1961,129 min,"Comedy, Family, Romance","Hayley Mills, Maureen O'Hara, Brian Keith, Charles Ruggles",English,USA,7.1,"18,041"
tt0247638,The Princess Diaries,movie,G,2001,111 min,"Comedy, Family, Romance","Julie Andrews, Anne Hathaway, Hector Elizondo, Heather Matarazzo","English, Dutch, Italian","USA, UK",6.3,"123,037"
tt0193187,Genius,movie,TV-G,1999,82 min,"Comedy, Family, Romance, Sci-Fi","Trevor Morgan, Emmy Rossum, Charles Fleischer, Yannick Bisson",English,USA,6.3,"1,570"
tt0246834,The Other Me,movie,TV-G,2000,90 min,"Comedy, Family, Sci-Fi","Andrew Lawrence, Mark L. Taylor, Lori Hallier, Alison Pill",English,USA,6.1,"1,741"
tt3098874,How to Build a Better Boy,movie,TV-G,2014,90 min,"Comedy, Family, Sci-Fi","China Anne McClain, Kelli Berglund, Marshall Williams, Matt Shively","English, French",USA,5.5,"2,484"
tt0120764,My Favorite Martian,movie,PG,1999,94 min,"Comedy, Family, Sci-Fi","Christopher Lloyd, Jeff Daniels, Elizabeth Hurley, Daryl Hannah",English,USA,5.1,"12,448"
tt0250754,Stepsister from Planet Weird,movie,TV-G,2000,85 min,"Comedy, Family, Sci-Fi","Courtnee Draper, Tamara Hope, Lance Guest, Khrystyne Haje",English,USA,6.0,"1,317"
tt0066728,The Million Dollar Duck,movie,G,1971,89 min,"Comedy, Family, Sci-Fi","Dean Jones, Sandy Duncan, Joe Flynn, Tony Roberts",English,USA,5.9,"1,886"
tt0077305,The Cat from Outer Space,movie,G,1978,104 min,"Comedy, Family, Sci-Fi","Ken Berry, Sandy Duncan, Harry Morgan, Roddy McDowall",English,USA,6.1,"4,162"
tt0065566,The Computer Wore Tennis Shoes,movie,G,1969,91 min,"Comedy, Family, Sci-Fi","Kurt Russell, Cesar Romero, Joe Flynn, William Schallert",English,USA,6.0,"4,208"
tt0073760,The Strongest Man in the World,movie,G,1975,92 min,"Comedy, Family, Sci-Fi","Kurt Russell, Joe Flynn, Eve Arden, Cesar Romero",English,USA,6.1,"2,531"
tt4507442,Best Friends Whenever,series,TV-G,2015,21 min,"Comedy, Family, Sci-Fi","Landry Bender, Lauren Taylor, Gus Kamp, Ricky Garcia",English,USA,5.5,"1,475"
tt0186910,Can of Worms,movie,TV-PG,1999,90 min,"Comedy, Family, Sci-Fi","Michael Shulman, Erika Christensen, Adam Wylie, Andrew Ducote",English,"USA, Canada",5.0,756
tt0119137,Flubber,movie,PG,1997,93 min,"Comedy, Family, Sci-Fi","Robin Williams, Marcia Gay Harden, Christopher McDonald, Ted Levine",English,USA,5.3,"81,512"
tt0274728,The Poof Point,movie,TV-G,2001,90 min,"Comedy, Family, Sci-Fi","Tahj Mowry, Dawnn Lewis, Mark Curry, Raquel Lee",English,USA,4.7,466
tt0054594,The Absent Minded Professor,movie,APPROVED,1961,92 min,"Comedy, Family, Sci-Fi, Sport","Fred MacMurray, Nancy Olson, Keenan Wynn, Tommy Kirk",English,USA,6.8,"6,856"
tt0064603,The Love Bug,movie,G,1969,108 min,"Comedy, Family, Sport","Dean Jones, Michele Lee, David Tomlinson, Buddy Hackett","English, Cantonese, Spanish",USA,6.5,"13,617"
tt0492956,The Game Plan,movie,PG,2007,110 min,"Comedy, Family, Sport","Dwayne Johnson, Madison Pettis, Kyra Sedgwick, Roselyn Sanchez",English,USA,6.1,"56,291"
tt0074599,Gus,movie,G,1976,96 min,"Comedy, Family, Sport","Edward Asner, Don Knotts, Gary Grimes, Tim Conway",English,USA,5.9,"1,481"
tt0365149,Eddie's Million Dollar Cook-Off,movie,TV-G,2003,110 min,"Comedy, Family, Sport","Taylor Ball, Orlando Brown, Reiley McClendon, Mark L. Taylor",English,USA,6.0,"2,304"
tt0072653,The Apple Dumpling Gang,movie,G,1975,100 min,"Comedy, Family, Western","Bill Bixby, Susan Clark, Don Knotts, Tim Conway",English,USA,6.5,"4,710"
tt0071288,The Castaway Cowboy,movie,G,1974,91 min,"Comedy, Family, Western","James Garner, Vera Miles, Robert Culp, Eric Shea",English,USA,5.9,421
tt0078790,The Apple Dumpling Gang Rides Again,movie,G,1979,88 min,"Comedy, Family, Western","Tim Conway, Don Knotts, Tim Matheson, Kenneth Mars",English,USA,6.1,"2,270"
tt3920782,Life-Size 2,movie,TV-14,2018,81 min,"Comedy, Fantasy","Tyra Banks, Francia Raisa, Gavin Stenhouse, Hank Chen",English,USA,4.8,727
tt7631348,Freaky Friday,movie,TV-G,2018,90 min,"Comedy, Fantasy, Musical","Cozi Zuehlsdorff, Heidi Blickenstaff, Jason Maybaum, Alex DÃ©sert",English,USA,3.7,916
tt1846442,12 Dates of Christmas,movie,PG,2011,90 min,"Comedy, Fantasy, Romance","Laura Miyata, Vijay Mehta, Amy Smart, Audrey Dwyer",English,USA,6.3,"4,933"
tt0088161,Splash,movie,PG,1984,111 min,"Comedy, Fantasy, Romance","Tom Hanks, Daryl Hannah, Eugene Levy, John Candy","English, Swedish",USA,6.2,"65,908"
tt8510382,High School Musical: The Musical - The Series,series,TV-PG,2019,31 min,"Comedy, Musical","Olivia Rodrigo, Joshua Bassett, Matt Cornett, Larry Saperstein",English,USA,7.3,"2,038"
tt0426148,Once Upon a Mattress,movie,PG,2005,90 min,"Comedy, Musical, Romance","Carol Burnett, Tracey Ullman, Denis O'Hare, Zooey Deschanel",English,USA,6.4,"1,025"
tt10276578,Lost Treasures of the Maya,series,N/A,2018,N/A,Documentary,Albert Yu-Min Lin,English,"USA, Guatemala",6.4,56
tt9154632,The Flood,movie,N/A,2018,N/A,Documentary,Angela Bassett,English,USA,8.2,24
tt9331982,The Imagineering Story,series,N/A,2019,60 min,Documentary,"Angela Bassett, Tom Morris, Kevin Rafferty, Tom Fitzgerald",N/A,USA,9.1,"1,194"
tt8390274,Hostile Planet,series,N/A,2019,47 min,Documentary,Bear Grylls,English,USA,8.2,382
tt12100080,Diving with Dolphins,movie,N/A,2020,79 min,Documentary,"Celine Cousteau, Daniel Rasmussen",English,USA,7.4,18
tt7823038,Drain Alcatraz,movie,N/A,2017,45 min,Documentary,"Clarence Anglin, John William Anglin, Bill Baker, Patrick Barnard",English,USA,5.4,13
tt1159961,Waking Sleeping Beauty,movie,PG,2010,86 min,Documentary,"Don Hahn, Ron Clements, Peter Schneider, Roy Edward Disney",English,USA,7.6,"2,253"
tt0113104,Frank and Ollie,movie,PG,1995,89 min,Documentary,"Frank Thomas, Ollie Johnston, Sylvia Roemer, John Canemaker",English,USA,7.8,524
tt10290670,The Lost Tomb of Alexander the Great,movie,N/A,2019,N/A,Documentary,"Fredrik T. Hiebert, Calliope Limneos-Papakosta",English,UK,7.2,32
tt0381006,America's Heart & Soul,movie,PG,2004,84 min,Documentary,"George Woodard, Charles Jimmie Sr., The Vasquez Brothers, Frank Pino",English,USA,4.8,557
tt5538644,Primal Survivor,series,N/A,2016,N/A,Documentary,Hazen Audel,English,USA,8.5,163
tt9165688,Mission to the Sun,movie,N/A,2018,60 min,Documentary,"Henry Goodman, Jack Baker, Jeffrey Johnson",English,USA,7.1,51
tt7153434,Science Fair,movie,PG,2018,90 min,Documentary,"Jack Andraka, Ramy Khodeir, Serena McCalla",English,USA,7.7,331
tt1570382,Bizarre Dinosaurs,movie,N/A,2009,N/A,Documentary,"Jack Horner, Paul Sereno, Gregory Erickson, Lawrence Witmer",English,USA,6.6,47
tt10583412,Out There with Jack Randall,series,N/A,2019,N/A,Documentary,"Jack Randall, Jack Randall",N/A,N/A,6.6,5
tt7620568,Titanic: 20 Years Later with James Cameron,movie,N/A,2017,46 min,Documentary,"Jacqueline Astor Drexel, Robert Ballard, Harold Bride, Muffet Laurie Brown",English,USA,7.2,273
tt2278028,Episode #2.7,episode,N/A,2013,N/A,Documentary,"Jan Pol, Brenda Grettenberger, Charles Pol, Diane Pol",N/A,N/A,N/A,N/A
tt7008868,Earth Live,movie,N/A,2017,N/A,Documentary,"Jane Lynch, Phil Keoghan",English,USA,5.6,24
tt6091694,Origins: The Journey of Humankind,series,N/A,2017,60 min,Documentary,"Jason Silva, Mark Monroe",English,USA,6.9,344
tt6279452,Expedition Mars,movie,N/A,2016,88 min,Documentary,"John Callas, Jake Matijevic, Steve Squyres",English,USA,8.1,18
tt4629266,Born in China,movie,G,2017,79 min,Documentary,"John Krasinski, Claire Keim, Xun Zhou","English, Chinese","UK, China, USA",7.2,"3,316"
tt10163846,Marvel's Hero Project,series,TV-G,2019,N/A,Documentary,"Jordan Reeves, Daniella Benitez, Elijah Lee, Camron Reeves",English,USA,6.2,97
tt2543062,Winged Seduction: Birds of Paradise,movie,N/A,2012,N/A,Documentary,Josh Goodman,English,USA,6.5,10
tt11448424,High School Musical: The Musical: The Series: The Special,movie,TV-G,2019,23 min,Documentary,"Joshua Bassett, Corbin Bleu, Matt Cornett, Tim Federle",English,USA,7.8,14
tt9822474,Into the Canyon,movie,N/A,2019,84 min,Documentary,"Kevin Fedarko, Peter McBride",English,USA,7.7,94
tt5929776,Before the Flood,movie,PG,2016,96 min,Documentary,"Leonardo DiCaprio, Ki-moon Ban, Alejandro G. IÃ±Ã¡rritu, Mike Brune",English,USA,8.3,"25,171"
tt8174114,Tutankhamen's Treasures,series,N/A,2018,N/A,Documentary,Mark Bazeley,English,UK,7.4,31
tt4266692,Drain the Bermuda Triangle,movie,N/A,2014,44 min,Documentary,"Marvin W. Barrash, Eric Berkenpas, Simon Boxall, Thomas M. Iliffe",English,USA,6.0,47
